"","Elevation","DateTime","HeartRate","Longitude","Latitude","Seconds","dNorth","dEast","dUp","North","East","dDist","dDist2D","Dist2D"
"455",58.5999984741211,"2011-01-03T11:46:01.000Z",187,-8.75378935597837,53.3022333495319,2593,0,0,0,0,0,0,0,0
"456",58.2000007629395,"2011-01-03T11:46:05.000Z",187,-8.75361459329724,53.3021494466811,2597,0,0,0,0,0,0,0,0
"457",58.2000007629395,"2011-01-03T11:46:11.000Z",187,-8.75334905460477,53.3020038530231,2603,0,0,0,0,0,0,0,0
"458",58.5999984741211,"2011-01-03T11:46:17.000Z",188,-8.75307085923851,53.3018623664975,2609,0,0,0,0,0,0,0,0
"459",56.2000007629395,"2011-01-03T11:46:23.000Z",188,-8.75280976295471,53.3017251547426,2615,0,0,0,0,0,0,0,0
"460",53.4000015258789,"2011-01-03T11:46:29.000Z",189,-8.75255294144154,53.3015868533403,2621,0,0,0,0,0,0,0,0
"461",52,"2011-01-03T11:46:36.000Z",189,-8.75221448019147,53.3014227356762,2628,0,0,0,0,0,0,0,0
"462",53,"2011-01-03T11:46:42.000Z",188,-8.75191323459148,53.3012758847326,2634,0,0,0,0,0,0,0,0
"463",53.4000015258789,"2011-01-03T11:46:48.000Z",189,-8.75161768868566,53.3011381700635,2640,0,0,0,0,0,0,0,0
"464",53.4000015258789,"2011-01-03T11:46:53.000Z",189,-8.75136874616146,53.3010139502585,2645,0,0,0,0,0,0,0,0
"465",52.4000015258789,"2011-01-03T11:46:59.000Z",189,-8.75105308368802,53.3008661773056,2651,0,0,0,0,0,0,0,0
"466",52,"2011-01-03T11:47:05.000Z",190,-8.75075066462159,53.3007326535881,2657,0,0,0,0,0,0,0,0
"467",49,"2011-01-03T11:47:08.000Z",190,-8.7506206613034,53.3007296361029,2660,0,0,0,0,0,0,0,0
"468",47.2000007629395,"2011-01-03T11:47:12.000Z",190,-8.75044656917453,53.3008186519146,2664,0,0,0,0,0,0,0,0
"469",45.2000007629395,"2011-01-03T11:47:17.000Z",190,-8.75023635104299,53.3009429555386,2669,0,0,0,0,0,0,0,0
"470",42.4000015258789,"2011-01-03T11:47:23.000Z",190,-8.74997064471245,53.3010988589376,2675,0,0,0,0,0,0,0,0
"471",40.7999992370605,"2011-01-03T11:47:28.000Z",191,-8.74975305050611,53.3012203965336,2680,0,0,0,0,0,0,0,0
"472",38.4000015258789,"2011-01-03T11:47:34.000Z",191,-8.74945398420095,53.3013822510839,2686,0,0,0,0,0,0,0,0
"473",36.5999984741211,"2011-01-03T11:47:40.000Z",193,-8.74914796091616,53.3015489671379,2692,0,0,0,0,0,0,0,0
"474",36,"2011-01-03T11:47:44.000Z",193,-8.74898786656559,53.3016418386251,2696,0,0,0,0,0,0,0,0
"475",35.5999984741211,"2011-01-03T11:47:47.000Z",193,-8.74889256432652,53.3017126657069,2699,0,0,0,0,0,0,0,0
"476",35.5999984741211,"2011-01-03T11:47:51.000Z",192,-8.74879558570683,53.3017748594284,2703,0,0,0,0,0,0,0,0
"477",38.4000015258789,"2011-01-03T11:47:59.000Z",188,-8.74868947081268,53.3018427528441,2711,0,0,0,0,0,0,0,0
"478",40,"2011-01-03T11:48:04.000Z",185,-8.74863356351852,53.3018737658858,2716,0,0,0,0,0,0,0,0
"479",41.4000015258789,"2011-01-03T11:48:08.000Z",183,-8.74859316274524,53.3018972352147,2720,0,0,0,0,0,0,0,0
